,word,freq,game,gamecount,genre,genrecount
0,War,1.0,"['Gears of War', 'God of War II', 'Gears of War 2', 'World of Warcraft', 'God of War III', 'Warcraft III: Reign of Chaos', 'Advance Wars', 'Rome: Total War', 'World of Warcraft: Wrath of the Lich King', 'Colony Wars', 'God of War: Chains of Olympus', 'World of Warcraft: The Burning Crusade', 'Star Wars Jedi Knight: Dark Forces II', 'Gears of War 3', 'Crash Bandicoot 3: Warped', 'World of Warcraft: Cataclysm', 'Advance Wars: Dual Strike', 'Star Wars Rogue Leader: Rogue Squadron II', 'Geometry Wars: Retro Evolved 2', 'Warcraft III: The Frozen Throne', 'Star Wars Pinball: Balance of the Force', 'Final Fantasy Tactics: The War of the Lions', 'Wario Land 4', 'WarioWare: Twisted!', 'Hearthstone: Heroes of Warcraft', 'Medieval II: Total War', 'Warhammer 40,000: Dawn of War', 'Warhammer Online: Age of Reckoning', 'Advance Wars: Days of Ruin', 'Medieval II: Total War Kingdoms', 'Star Wars: Rogue Squadron', 'Hearthstone: Heroes of Warcraft - Goblins Vs. Gnomes', 'God of War: Origins Collection', 'Return to Castle Wolfenstein: Tides of War', 'Shogun: Total War', 'Gears of War 4', 'Guild Wars Factions', 'LEGO Star Wars II: The Original Trilogy', 'Hearthstone: Heroes of Warcraft - The Grand Tournament', 'Total War: WARHAMMER II - Rise of the Tomb Kings', 'Crysis Warhead', 'Ace Combat 5: The Unsung War', 'Medieval: Total War - Viking Invasion', 'Guild Wars Nightfall', 'Warhawk', ""Sid Meier's Civilization IV: Warlords"", 'Call of Duty: Modern Warfare Remastered', 'Star Wars Pinball', 'Total War: WARHAMMER II - Curse of the Vampire Coast', 'WarioWare: Smooth Moves', 'World of Warcraft: Shadowlands', 'Dragon Quest Wars', 'Independence War 2: Edge of Chaos', 'Dynasty Warriors 8: Xtreme Legends - Definitive Edition', 'Hearthstone: Heroes of Warcraft - Blackrock Mountain', 'Rome: Total War Barbarian Invasion', 'Warlords Battlecry II', 'Warlords Battlecry', 'World of Warcraft: Mists of Pandaria', 'Command & Conquer 3: Tiberium Wars', 'Halo Wars', 'Celtic Kings: Rage of War', 'World of Warships', 'Wargame: European Escalation', 'Halo Wars: Definitive Edition', 'God of War III Remastered', 'Age of Empires III: The WarChiefs', 'Conquest: Frontier Wars', 'AI War: Fleet Command', 'God of War: Ascension', 'SpellForce 2: Shadow Wars', 'This War of Mine: Complete Edition', 'Warhammer 40,000: Dawn of War II - Retribution', 'Men of War', 'Star Wars Pinball: Heroes Within', 'War of the Monsters', 'Wargame: AirLand Battle', 'King Arthur: The Role-Playing Wargame', ""Smuggler's Run: Warzones"", 'Hyrule Warriors: Age of Calamity', 'Dynasty Warriors 4', 'MechWarrior 4: Black Knight Expansion', 'Warp', ""Tom Clancy's Ghost Recon: Shadow Wars"", 'Rise of Flight: The First Great Air War', 'Zombie Army 4: Dead War', 'Starfleet Command Volume II: Empires at War', 'Valiant Hearts: The Great War', 'Star Wars Galaxies: Jump to Lightspeed', 'Warhammer 40,000: Dawn of War III', 'LEGO Star Wars', 'Star Wars: Battlefront (2004)', 'Total War: Rome II', 'WarioWare: Get It Together!', 'Call of Duty: Modern Warfare - Reflex Edition', 'Call of Duty: Infinite Warfare - Sabotage', 'Dominions II: The Ascension Wars', 'Star Wars Episode I: Jedi Power Battles', 'SuperEpic: The Entertainment War', 'WarioWare, Inc.: Mega Party Game$!', 'One Piece: Pirate Warriors 3 - Deluxe Edition', 'Plants vs Zombies: Garden Warfare', 'Samurai Warriors 4', 'Record of Lodoss War', 'Nancy Drew: Warnings at Waverly Academy', 'Battalion Wars', 'Hyrule Warriors', 'One Piece: Pirate Warriors 4', 'The Falconeer: Warrior Edition', 'Call of Duty: Advanced Warfare - Reckoning', 'Call of Duty: Advanced Warfare - Ascendance', 'Star Wars Rogue Squadron III: Rebel Strike', 'Total War: Arena', 'War World: Tactical Combat', 'Spartan: Total Warrior', 'Warhammer 40,000: Battlesector', 'Samurai Warriors: Spirit of Sanada', 'Act of War: High Treason', 'Fire Emblem Warriors', 'Mirage: Arcane Warfare', 'Cossacks: The Art of War', 'Delta Force: Land Warrior', 'WarioWare D.I.Y. Showcase', 'MechWarrior 5: Mercenaries', 'Warhammer 40,000: Regicide', 'Dynasty Warriors 3: Xtreme Legends', 'Mushroom Men: The Spore Wars', 'Total War: WARHAMMER - Call of the Beastmen', 'Call of Duty: Advanced Warfare - Supremacy', 'Warhammer 40,000: Gladius - Relics of War', 'Samurai Warriors', 'Star Wars: Starfighter', 'Star Wars: Battlefront II', 'Magicka: Wizard Wars', 'Dynasty Warriors 8: Xtreme Legends Complete Edition', 'Painkiller: Hell Wars', 'Call of Duty: Modern Warfare 2 - Stimulus Package', 'Fantasy Wars', 'Heroes Chronicles: Warlords of the Wasteland', 'Total War: Three Kingdoms - Eight Princes', 'Codename Panzers: Cold War', 'Warhammer 40,000: Kill Team', 'Dragon Ball Z: Supersonic Warriors 2', 'Theatre of War', 'Naval War: Arctic Circle', 'Warhammer Age of Sigmar: Storm Ground', 'Samurai Warriors: State of War', 'Crazy Taxi: Fare Wars', 'Dynasty Warriors 7: Xtreme Legends', 'Rise & Fall: Civilizations at War', 'Warhammer 40,000: Fire Warrior', 'Warrior Kings: Battles', 'Warriors Orochi 3 Hyper', 'Supreme Ruler: Cold War', 'Theatre of War 2: Africa 1943', 'Total War: Rome II - Caesar in Gaul', 'Dynasty Warriors 7 Empires', ""Bladestorm: The Hundred Years' War"", 'Samurai Warriors Chronicles 3', 'Warship Gunner 2', 'Hogs of War', 'Warparty', 'Game & Wario', 'Samurai Warriors Chronicles', 'Happy Wars', 'Star Wars Trilogy: Apprentice of the Force', 'Wars and Warriors: Joan of Arc', 'Wario: Master of Disguise', 'Star Wars: The New Droid Army', 'WarTech: Senko no Ronde', 'Growlanser: Heritage of War', 'Cold War', 'The Godfather: Mob Wars', 'Ancient Wars: Sparta', 'Mars: War Logs', 'Warcraft III: Reforged', 'Warlander', 'Necromunda: Underhive Wars', 'WarJetz', 'Warlocks 2: God Slayers', 'Kingdom Under Fire: A War of Heroes', 'Arkadian Warriors', 'Dynasty Warriors: Gundam 3', 'Heroes of Might and Magic IV: Winds of War', 'Star Wars: Jedi Power Battles', 'Call of Duty: Modern Warfare 3 - Defiance', 'Dynasty Warriors 7', 'World War II Online: Blitzkrieg', 'Dynasty Warriors Vol. 2', 'Dynasty Warriors Advance', 'Star Wars The Clone Wars: Lightsaber Duels', 'Kinect Star Wars', 'Samurai Warriors 3', 'Sniper: Ghost Warrior', 'KumaWar', 'Army Men: World War', 'Samurai Warriors 2: Xtreme Legends', 'Record of Agarest War Zero', 'The Warriors: Street Brawl', 'Realms of Ancient War', 'Star Wars: Flight of the Falcon', 'Star Wars Episode II: Attack of the Clones', 'World War II Combat: Iwo Jima', 'Call for Heroes: Pompolic Wars', 'Infestation: Survivor Stories (The War Z)', 'A Total War Saga: Thrones of Britannia', 'Ace Combat Zero: The Belkan War', 'Air Conflicts: Aces of World War II', 'Anomaly: Warzone Earth', 'Arena Wars', 'Battle Isle: The Andosia War', ""Brave: A Warrior's Tale"", 'Call of Duty 4: Modern Warfare', 'Call of Duty: Advanced Warfare', 'Call of Duty: Advanced Warfare - Havoc', 'Call of Duty: Black Ops Cold War', 'Call of Duty: Infinite Warfare', 'Call of Duty: Modern Warfare', 'Call of Duty: Modern Warfare 2', 'Call of Duty: Modern Warfare 2 Campaign Remastered', 'Call of Duty: Modern Warfare 3', 'Call of Duty: WWII - The War Machine', 'Call of Duty: Warzone', 'Call of Duty: World at War', 'CellFactor: Psychokinetic Wars', 'Contra Advance: The Alien Wars EX', 'Cossacks II: Napoleonic Wars', 'Darksiders: Warmastered Edition', 'Dementium: The Ward', 'Destiny 2: Warmind', 'Deus Ex: Invisible War', 'Dragon Ball Z: Supersonic Warriors', 'DreamWorks Kung Fu Panda: Legendary Warriors', 'Drug Wars (2009)', 'Dungeon Explorer: Warriors of Ancient Arts', 'Dynasty Warriors', 'Dynasty Warriors 3', 'Dynasty Warriors 5 Empires', 'Dynasty Warriors 5: Xtreme Legends', 'Dynasty Warriors 6', 'Dynasty Warriors 6 Empires', 'Dynasty Warriors 8', 'Dynasty Warriors 8 Empires', 'Dynasty Warriors 9', 'Dynasty Warriors Next', 'Dynasty Warriors: Godseekers', 'Dynasty Warriors: Gundam', 'Dynasty Warriors: Gundam 2', 'Dynasty Warriors: Strikeforce', 'Elements of War', 'Empire: Total War', 'Enemy Territory: Quake Wars', 'Frontlines: Fuel of War', 'Fugitive Hunter: War on Terror', 'Full Spectrum Warrior', 'Full Spectrum Warrior: Ten Hammers', 'Galaxy Warfighter', ""Gary Grigsby's World at War"", ""Gears of War 3: RAAM's Shadow"", 'Gears of War: Judgment', 'Gears of War: Ultimate Edition', 'Gears of War: Ultimate Edition for Windows 10', 'Geometry Wars 3: Dimensions', 'Geometry Wars: Galaxies', 'Geometry Wars: Retro Evolved', 'God of War', 'God of War Collection', 'Grand Theft Auto: Chinatown Wars', 'Guild Wars 2', 'Guild Wars 2: Heart of Thorns', 'Guild Wars: Eye of the North', 'Guitar Hero: Warriors of Rock', 'Halo Wars 2', 'Hearthstone: Heroes of Warcraft - Whispers of the Old Gods', 'Hyrule Warriors Legends', 'Immortal Realms: Vampire Wars', 'LEGO Star Wars III: The Clone Wars', 'LEGO Star Wars: The Complete Saga', 'LEGO Star Wars: The Force Awakens', ""Legends of War: Patton's Campaign"", 'Lego Star Wars', 'Lego Star Wars II: The Original Trilogy', 'Leviathan: Warships', ""Marvel's Spider-Man: Turf Wars"", 'MechAssault: Phantom War', 'MechWarrior 4: Mercenaries', 'Medal of Honor: Warfighter', 'Men of War: Assault Squad', 'Men of War: Condemned Heroes', 'Men of War: Red Tide', 'Middle-earth: Shadow of War', 'Mount & Blade: Warband', 'Mushroom Wars 2', 'One Piece: Pirate Warriors', 'Onimusha: Warlords', 'Otogi 2: Immortal Warriors', 'Planet Crashers (3DSWare)', 'Plants vs Zombies: Garden Warfare 2', 'Prince of Persia: Warrior Within', 'Prisoner of War', 'Project Warlock', 'Puzzle Quest: Challenge of the Warlords', 'Real War', 'Samurai Warriors 2: Empires', 'Samurai Warriors 4-II', 'Samurai Warriors 5', 'Shadow Warrior', 'Shadow Warrior 2', 'Sniper Ghost Warrior Contracts', 'Sniper: Ghost Warrior 3', 'Soldiers: Heroes of World War II', 'Star Wars Battlefront', 'Star Wars Battlefront II', 'Star Wars Battlefront: Elite Squadron', 'Star Wars Episode III: Revenge of the Sith', 'Star Wars Galactic Battlegrounds', 'Star Wars Galactic Battlegrounds: Clone Campaigns', 'Star Wars Galaxies: Episode III Rage of the Wookiees', 'Star Wars Jedi Knight II: Jedi Outcast', 'Star Wars Jedi Knight: Jedi Academy', 'Star Wars Pinball VR', 'Star Wars Starfighter: Special Edition', 'Star Wars The Clone Wars: Republic Heroes', 'Star Wars: Battle for Naboo', 'Star Wars: Battlefront', 'Star Wars: Battlefront II (2005)', 'Star Wars: Demolition', 'Star Wars: Episode I Battle for Naboo', 'Star Wars: Knights of the Old Republic', 'Star Wars: Lethal Alliance', 'Star Wars: Squadrons', 'Star Wars: Super Bombad Racing', 'Star Wars: The Clone Wars', 'Star Wars: The Force Unleashed', 'Star Wars: The Force Unleashed II', 'Super Army War', 'The Chronicles of Narnia: The Lion, The Witch and The Wardrobe', 'The Lord of the Rings: War in the North', 'The Ninja Saviors: Return of the Warriors', 'The War of the Worlds', 'The Ward', 'The Warlock of Firetop Mountain', 'The Warriors', ""Tom Clancy's EndWar"", ""Tom Clancy's Ghost Recon Advanced Warfighter"", ""Tom Clancy's Ghost Recon Advanced Warfighter 2"", ""Tom Clancy's The Division 2: Warlords of New York"", 'Total War: Attila', 'Total War: Rome II - Empire Divided', 'Total War: Shogun 2', 'Total War: Shogun 2 - Fall of the Samurai', 'Total War: Three Kingdoms', 'Total War: Three Kingdoms - A World Betrayed', 'Total War: Three Kingdoms - Mandate of Heaven', 'Total War: WARHAMMER', 'Toy Soldiers: War Chest', 'Transformers: War for Cybertron', 'Transformers: War for Cybertron - Autobots', 'Transformers: War for Cybertron - Decepticons', 'War Thunder', 'War of the Vikings', 'Warface', 'Warframe', 'Wargroove', 'Warhammer 40,000: Dawn of War - Dark Crusade', 'Warhammer 40,000: Dawn of War - Winter Assault', 'Warhammer 40,000: Inquisitor - Martyr', 'Warhammer 40,000: Mechanicus', 'Warhammer 40,000: Space Marine', 'Warhammer 40,000: Squad Command', 'Warhammer Quest', 'Warhammer: Battle March', 'Warhammer: Battle for Atluma', 'Warhammer: Chaosbane', 'Warhammer: End Times - Vermintide', 'Warhammer: Vermintide 2', 'WarioWare D.I.Y.', 'WarioWare Gold', 'WarioWare: Touched!', 'Warlock 2: The Exiled', 'Warlords IV: Heroes of Etheria', 'Warpath', 'Warrior Kings', 'Warriors All-Stars', 'Warriors Orochi', 'Warriors Orochi 3', 'Warriors Orochi 3 Ultimate', 'Warriors Orochi 4', 'Warriors Orochi 4 Ultimate', 'Warriors: Legends of Troy', 'Warsaw', 'Wings of War', 'World War II: Panzer Claws', 'World War III: Black Gold', 'World War Z', 'World of Warcraft Classic', 'World of Warcraft: Legion', 'World of Warcraft: Warlords of Draenor', 'World of Warriors', 'Worms: Open Warfare', 'Worms: Open Warfare 2']",401,"['Action', 'Shooter', 'Third-Person', 'Sci-Fi', 'Arcade', 'Action Adventure', 'Fantasy', 'Role-Playing', 'Massively Multiplayer Online', 'Massively Multiplayer', 'Linear', 'Strategy', 'Real-Time', 'General', 'Turn-Based', 'Modern', 'Historic', 'Simulation', 'Small Spaceship', 'First-Person', 'Platformer', '3D', 'Tactics', 'Static', ""Shoot-'Em-Up"", 'Top-Down', 'Miscellaneous', 'Parlor', 'Pinball', '2D', 'Puzzle', 'Card Battle', 'Compilation', 'Flight', 'Modern Jet', 'Combat', '4X', 'Tactical', 'Party', 'Party / Minigame', 'Space', 'Large Spaceship', 'Civilian', ""Beat-'Em-Up"", 'Command', 'Marine', 'PC-style RPG', 'Western-Style', 'Fighting', 'Driving', 'Mission-based', 'Vehicle', 'Mech', 'WWI', 'Action RPG', 'Adventure', 'Military', 'Wargame', 'Ship', 'Open-World', 'Scrolling', 'WWII', 'Horror', 'Survival', 'Horizontal', 'Rhythm', 'Music Maker', 'Music', 'Console-style RPG', 'Matching', 'Car Combat', 'Racing', 'Kart', 'Artillery']",74
1,World,0.6869565217391305,"['Super Mario 3D World', 'World Soccer Winning Eleven 6 International', 'World of Warcraft', 'Super Mario World: Super Mario Advance 2', 'World of Warcraft: Wrath of the Lich King', 'World of Warcraft: The Burning Crusade', 'SteamWorld Heist: Ultimate Edition', 'The Legend of Zelda: A Link Between Worlds', 'World of Warcraft: Cataclysm', 'The World Ends with You', 'Worldwide Soccer Manager 2008', 'World of Outlaws: Sprint Cars', 'Worldwide Soccer Manager 2009', 'World of Warcraft: Shadowlands', '2010 FIFA World Cup South Africa', 'World of Warcraft: Mists of Pandaria', 'Clubhouse Games: 51 Worldwide Classics', 'Old World', 'World of Warships', 'SteamWorld Quest: Hand of Gilgamech', 'World Rally Championship', 'Fire Pro Wrestling World', 'The Inner World: The Last Wind Monk', ""Yoshi's Woolly World"", 'Two Worlds II: Pirates of the Flying Fortress', 'The Inner World', ""Poochy & Yoshi's Woolly World"", 'Virtua Tennis 4: World Tour Edition', 'A World of Keflings', 'Endless Ocean: Blue World', 'TransWorld Surf', 'The Outer Worlds: Murder on Eridanos', 'Shadow Hearts: From the New World', 'Hot Shots Golf: World Invitational', 'Sam & Max Save the World Remastered', 'City Life: World Edition', 'World Driver Championship', 'Real World Golf', 'War World: Tactical Combat', 'Sam & Max: Save the World', 'The Secret World', 'SBK X: Superbike World Championship', 'Eador: Masters of the Broken World', 'TransWorld Snowboarding', 'The Outer Worlds: Peril on Gorgon', 'Scott Pilgrim vs. the World: The Game', 'Another World: 20th Anniversary Edition', 'New World', 'Shaun White Snowboarding: World Stage', 'World Tour Soccer 06', 'Shape of the World', 'Endzone: A World Apart', 'SBK-09 Superbike World Championship', 'Melbits World', 'Digimon World DS', 'Battle Worlds: Kronos', 'Super Dragon Ball Heroes: World Mission', 'HoopWorld', 'Harry Potter: Quidditch World Cup', 'Digimon World: Dusk', 'Azkend 2: The World Beneath', 'My World, My Way', 'World Championship Pool 2004', 'Tales of the World: Radiant Mythology', 'Nancy Drew: The Deadly Secret of Olde World Park', 'The World Next Door', 'WorldShift', 'Pac-Man World 3', 'Evolution Worlds', 'Tetris Worlds (Online Edition)', 'Cooking Mama: World Kitchen', 'World Gone Sour', 'World Championship Poker', '7 Wonders of the Ancient World', 'Kong: The 8th Wonder of the World', 'Rain World', 'Our World Is Ended.', 'GunWorld 2', 'World War II Online: Blitzkrieg', 'Train Sim World', 'MUD - FIM Motocross World Championship', 'Table Top Racing: World Tour', 'Shifting World', 'Topatoi: Spinning Through The Worlds', 'Start the Party! Save the World', 'Two Worlds', 'Army Men: World War', 'RollerCoaster Tycoon World', 'Tennis World Tour', 'Around the World in 80 Days', 'Wonder World Amusement Park', 'Jenga World Tour', 'World War II Combat: Iwo Jima', '007: The World is not Enough', '2002 FIFA World Cup', '2014 FIFA World Cup Brazil', 'Accel World vs. Sword Art Online: Millennium Twilight', 'Air Conflicts: Aces of World War II', 'Alex Kidd in Miracle World DX', 'Batman: The Telltale Series - Episode 3: New World Order', 'Buzz! Quiz World', 'Call of Duty: World at War', 'Digimon World 4', 'Disney Magical World', 'Disney Magical World 2', 'Dragon Ball Z: Infinite World', ""Dragon Quest Heroes: The World Tree's Woe and the Blight Below"", 'Ducati World Racing Challenge', 'Dungeon Siege II: Broken World', 'Evil Genius 2: World Domination', 'F1 World Grand Prix', 'FIFA 06: Road to FIFA World Cup', 'FIFA World Cup: Germany 2006', 'Fallout 4: Nuka-World', 'Fallout: New Vegas - Old World Blues', 'Fishing Sim World', ""Gary Grigsby's World at War"", 'Guinness World Records: The Videogame', 'Hannspree Ten Kate Honda: SBK-07 Superbike World Championship', 'Harvest Moon: One World', 'Jeremy McGrath Supercross World', 'Jurassic World Evolution', 'Jurassic World Evolution: Complete Edition', 'LEGO Jurassic World', 'LEGO Worlds', 'MadWorld', 'Mario Golf: World Tour', 'Marvel vs. Capcom 3: Fate of Two Worlds', 'Mercenaries 2: World in Flames', 'Micro Machines World Series', 'Monster Hunter: World', 'Monster Hunter: World - Iceborne', 'NEO: The World Ends With You', 'Need for Speed World', 'Nelke & the Legendary Alchemists: Ateliers of the New World', 'One Piece: Unlimited World Red', 'One Piece: Unlimited World Red - Deluxe Edition', 'One Piece: World Seeker', 'PDC World Championship Darts 2008', 'Pac-Man World 2', 'Pac-Man World Rally', 'ParaWorld', ""Pirates of the Caribbean: At World's End"", 'Pokemon Rumble World', 'ProStroke Golf - World Tour 2007', 'Pushmo World', 'Red Goddess: Inner World', ""Rubik's World"", 'Rugby World Cup 2011', 'SBK Superbike World Championship', 'Scarface: The World Is Yours', 'Scott Pilgrim vs. the World: The Game - Complete Edition', ""Sid Meier's Civilization V: Brave New World"", 'Silence: The Whispered World 2', 'Soldiers: Heroes of World War II', 'Sonic: Lost World', 'SteamWorld Dig', 'SteamWorld Dig 2', 'SteamWorld Dig: A Fistful of Dirt', 'SteamWorld Heist', 'Surf World Series', 'Tennis World Tour 2', 'The Outer Worlds', 'The Sims 3: World Adventures', 'The War of the Worlds', 'The World Ends with You: Final Remix', 'Total War: Three Kingdoms - A World Betrayed', 'Two Worlds II', 'Unbound: Worlds Apart', 'WRC 2: FIA World Rally Championship 2011', 'WRC 3: FIA World Rally Championship', 'WRC 4: FIA World Rally Championship', 'WRC 6: World Rally Championship', 'WRC 8 FIA World Rally Championship', 'WRC 9 FIA World Rally Championship', 'WRC: FIA World Rally Championship', 'Wheels of Destruction: World Tour', 'World Championship Poker 2: Featuring Howard Lederer', 'World Championship Poker: Deluxe Series', 'World Poker Tour', 'World Series Baseball 2K1', 'World Soccer Winning Eleven 7 International', 'World Soccer Winning Eleven 8 International', 'World Soccer Winning Eleven 9', 'World Tour Soccer 2002', 'World Tour Soccer 2005', 'World War II: Panzer Claws', 'World War III: Black Gold', 'World War Z', 'World of Final Fantasy Maxima', 'World of Goo', 'World of Tanks', 'World of Van Helsing: Deathtrap', 'World of Warcraft Classic', 'World of Warcraft: Legion', 'World of Warcraft: Warlords of Draenor', 'World of Warriors', 'World to the West', ""World's Scariest Police Chases"", 'Worldwide Soccer Manager 2005', 'Worms World Party', 'Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005']",202,"['Platformer', '3D', 'Action', 'Sports', 'Traditional', 'Soccer', 'Sim', 'Role-Playing', 'Massively Multiplayer Online', 'Massively Multiplayer', 'Fantasy', '2D', 'Strategy', 'Turn-Based', 'General', 'Action RPG', 'Action Adventure', 'Open-World', 'Team', 'Management', 'Driving', 'Racing', 'Simulation', 'Arcade', 'Stock Car', 'Other', 'Automobile', 'Miscellaneous', 'Party / Minigame', '4X', 'Marine', 'Combat', 'Card Battle', 'Rally / Offroad', 'Individual', 'Wrestling', 'Adventure', 'Third-Person', 'Point-and-Click', 'Tennis', 'Breeding/Constructing', 'Alternative', 'Surfing', 'Western-Style', 'Console-style RPG', 'Golf', 'Government', 'Business / Tycoon', 'GT / Street', 'Shooter', 'Sci-Fi', 'Compilation', 'Modern', 'Motorcycle', 'Street', 'Snowboarding', ""Beat-'Em-Up"", 'Ski / Snowboard', 'Puzzle', 'Trainer', 'Tactics', 'Basketball', 'Matching', 'Parlor', 'Billiards', 'Japanese-Style', 'Real-Time', 'Stacking', 'Virtual', 'Career', 'Gambling', 'Visual Novel', 'First-Person', 'Historic', 'Motocross', 'Party', 'Tycoon', 'Flight', 'WWII', 'Trivia / Game Show', 'Virtual Life', 'Fighting', 'Formula One', 'Nature', 'Fishing', 'Sandbox', 'Kart', 'Linear', 'Logic', 'Rugby', 'Military', 'Surf / Wakeboard', 'Car Combat', 'Vehicle', 'Baseball', 'Tactical', 'Mission-based']",97
2,VR,0.6753623188405797,"['L.A. Noire: The VR Case Files', ""Five Nights at Freddy's VR: Help Wanted"", 'Fallout 4 VR', 'The Elder Scrolls V: Skyrim VR', 'Sniper Elite VR', 'Batman: Arkham VR', ""Everybody's Golf VR"", 'Borderlands 2 VR', 'DOOM 3: VR Edition', 'DreamWorks Voltron VR Chronicles', 'Driveclub VR', 'Salary Man Escape VR', 'PlayStation VR WORLDS', 'Carnival Games VR', 'Time Machine VR', 'VR Ping Pong Pro', 'SportsBarVR', 'Gungrave VR', 'ChromaGun VR', 'Crisis on the Planet of the Apes VR', 'Espire 1: VR Operative', 'MARVEL Powers United VR', 'Rock Band VR', 'SUPERHOT VR', 'Sairento VR', 'Space Channel 5 VR: Kinda Funky News Flash', 'Star Wars Pinball VR', 'Super Stardust Ultra VR', 'The Persistence VR', 'The Room VR: A Dark Matter', 'Tumble VR']",31,"['Adventure', '3D', 'First-Person', 'Action Adventure', 'Survival', 'Role-Playing', 'Western-Style', 'Action', 'Shooter', 'Light Gun', 'General', 'Sports', 'Individual', 'Golf', 'Arcade', 'Racing', 'Simulation', 'Automobile', 'Puzzle', 'Miscellaneous', 'Party / Minigame', 'Other', 'Rhythm', 'Music', 'Tactical', 'Dancing', 'Pinball', ""Shoot-'Em-Up"", 'Top-Down', 'Stacking']",30
3,Collector,0.6,"[""The Legend of Zelda Collector's Edition"", ""Konami Collector's Series: Arcade Advanced"", 'The Flower Collectors']",3,"['Action Adventure', 'Fantasy', 'Miscellaneous', 'Compilation', 'Adventure', '3D', 'First-Person']",7
